事業コード,開発コード,部番,販社,SF-CODE,ランク,年月,経過月,月次使用数,累積販売台数
E1,M01,101-0,D,SF-101,A,202401,36,1,1077
E1,M01,101-0,E,SF-101,A,202401,36,1,503
E1,M01,101-0,ALL,SF-101,A,202401,36,4,7180
E1,M01,101-0,A,SF-101,A,202402,37,3,2485
E1,M01,101-0,B,SF-101,A,202402,37,2,1754
E1,M01,101-0,C,SF-101,A,202402,37,0,1462
E1,M01,101-0,D,SF-101,A,202402,37,2,1096
E1,M01,101-0,E,SF-101,A,202402,37,0,512
E1,M01,101-0,ALL,SF-101,A,202402,37,7,7310
E1,M01,101-0,A,SF-101,A,202403,38,1,2530
E1,M01,101-0,B,SF-101,A,202403,38,2,1786
E1,M01,101-0,C,SF-101,A,202403,38,1,1488
E1,M01,101-0,D,SF-101,A,202403,38,1,1116
E1,M01,101-0,E,SF-101,A,202403,38,0,521
E1,M01,101-0,ALL,SF-101,A,202403,38,5,7440
E1,M01,101-0,A,SF-101,A,202404,39,4,2574
E1,M01,101-0,B,SF-101,A,202404,39,2,1817
E1,M01,101-0,C,SF-101,A,202404,39,2,1514
E1,M01,101-0,D,SF-101,A,202404,39,2,1136
E1,M01,101-0,E,SF-101,A,202404,39,1,530
E1,M01,101-0,ALL,SF-101,A,202404,39,11,7570
E1,M01,101-0,A,SF-101,A,202405,40,1,2618
E1,M01,101-0,B,SF-101,A,202405,40,3,1848
E1,M01,101-0,C,SF-101,A,202405,40,2,1540
E1,M01,101-0,D,SF-101,A,202405,40,1,1155
E1,M01,101-0,E,SF-101,A,202405,40,0,539
E1,M01,101-0,ALL,SF-101,A,202405,40,7,7700
E1,M01,101-0,A,SF-101,A,202406,41,6,2662
E1,M01,101-0,B,SF-101,A,202406,41,1,1879
E1,M01,101-0,C,SF-101,A,202406,41,1,1566
E1,M01,101-0,D,SF-101,A,202406,41,2,1174
E1,M01,101-0,E,SF-101,A,202406,41,1,548
E1,M01,101-0,ALL,SF-101,A,202406,41,11,7830
E1,M01,101-0,A,SF-101,A,202407,42,1,2706
E1,M01,101-0,B,SF-101,A,202407,42,3,1910
E1,M01,101-0,C,SF-101,A,202407,42,3,1592
E1,M01,101-0,D,SF-101,A,202407,42,1,1194
E1,M01,101-0,E,SF-101,A,202407,42,1,557
E1,M01,101-0,ALL,SF-101,A,202407,42,9,7960
E1,M01,101-0,A,SF-101,A,202408,43,1,2751
E1,M01,101-0,B,SF-101,A,202408,43,2,1942
E1,M01,101-0,C,SF-101,A,202408,43,1,1618
E1,M01,101-0,D,SF-101,A,202408,43,0,1214
E1,M01,101-0,E,SF-101,A,202408,43,0,566
E1,M01,101-0,ALL,SF-101,A,202408,43,4,8090
E1,M01,101-0,A,SF-101,A,202409,44,8,2795
E1,M01,101-0,B,SF-101,A,202409,44,0,1973
E1,M01,101-0,C,SF-101,A,202409,44,2,1644
E1,M01,101-0,D,SF-101,A,202409,44,0,1233
E1,M01,101-0,E,SF-101,A,202409,44,1,575
E1,M01,101-0,ALL,SF-101,A,202409,44,11,8220
E1,M01,101-0,A,SF-101,A,202410,45,4,2839
E1,M01,101-0,B,SF-101,A,202410,45,0,2004
E1,M01,101-0,C,SF-101,A,202410,45,1,1670
E1,M01,101-0,D,SF-101,A,202410,45,1,1252
E1,M01,101-0,E,SF-101,A,202410,45,0,584
E1,M01,101-0,ALL,SF-101,A,202410,45,6,8350
E1,M01,101-0,A,SF-101,A,202411,46,2,2883
E1,M01,101-0,B,SF-101,A,202411,46,5,2035
E1,M01,101-0,C,SF-101,A,202411,46,1,1696
E1,M01,101-0,D,SF-101,A,202411,46,3,1272
E1,M01,101-0,E,SF-101,A,202411,46,0,594
E1,M01,101-0,ALL,SF-101,A,202411,46,11,8480
E1,M01,101-0,A,SF-101,A,202412,47,2,2927
E1,M01,101-0,B,SF-101,A,202412,47,3,2066
E1,M01,101-0,C,SF-101,A,202412,47,1,1722
E1,M01,101-0,D,SF-101,A,202412,47,0,1292
E1,M01,101-0,E,SF-101,A,202412,47,0,603
E1,M01,101-0,ALL,SF-101,A,202412,47,6,8610
E1,M01,102-0,A,SF-102,A,202101,0,1,850
E1,M01,102-0,C,SF-102,A,202101,0,1,500
E1,M01,102-0,D,SF-102,A,202101,0,1,375
E1,M01,102-0,ALL,SF-102,A,202101,0,3,2500
E1,M01,102-0,A,SF-102,A,202102,1,2,894
E1,M01,102-0,B,SF-102,A,202102,1,1,631
E1,M01,102-0,C,SF-102,A,202102,1,1,526
E1,M01,102-0,ALL,SF-102,A,202102,1,4,2630
E1,M01,102-0,A,SF-102,A,202103,2,2,938
E1,M01,102-0,B,SF-102,A,202103,2,0,662
E1,M01,102-0,C,SF-102,A,202103,2,0,552
E1,M01,102-0,D,SF-102,A,202103,2,1,414
E1,M01,102-0,ALL,SF-102,A,202103,2,3,2760
E1,M01,102-0,A,SF-102,A,202104,3,1,983
E1,M01,102-0,B,SF-102,A,202104,3,1,694
E1,M01,102-0,C,SF-102,A,202104,3,0,578
E1,M01,102-0,D,SF-102,A,202104,3,0,434
E1,M01,102-0,ALL,SF-102,A,202104,3,2,2890
E1,M01,102-0,A,SF-102,A,202105,4,4,1027
E1,M01,102-0,B,SF-102,A,202105,4,1,725
E1,M01,102-0,C,SF-102,A,202105,4,0,604
E1,M01,102-0,D,SF-102,A,202105,4,0,453
E1,M01,102-0,ALL,SF-102,A,202105,4,5,3020
E1,M01,102-0,A,SF-102,A,202106,5,0,1071
E1,M01,102-0,B,SF-102,A,202106,5,1,756
E1,M01,102-0,C,SF-102,A,202106,5,1,630
E1,M01,102-0,D,SF-102,A,202106,5,1,472
E1,M01,102-0,ALL,SF-102,A,202106,5,3,3150
E1,M01,102-0,A,SF-102,A,202107,6,1,1115
E1,M01,102-0,B,SF-102,A,202107,6,1,787
E1,M01,102-0,C,SF-102,A,202107,6,1,656
E1,M01,102-0,D,SF-102,A,202107,6,0,492
E1,M01,102-0,ALL,SF-102,A,202107,6,3,3280
E1,M01,102-0,A,SF-102,A,202108,7,0,1159
E1,M01,102-0,B,SF-102,A,202108,7,1,818
E1,M01,102-0,C,SF-102,A,202108,7,1,682
E1,M01,102-0,D,SF-102,A,202108,7,0,512
E1,M01,102-0,ALL,SF-102,A,202108,7,2,3410
E1,M01,102-0,A,SF-102,A,202109,8,0,1204
E1,M01,102-0,B,SF-102,A,202109,8,1,850
E1,M01,102-0,C,SF-102,A,202109,8,0,708
E1,M01,102-0,D,SF-102,A,202109,8,1,531
E1,M01,102-0,E,SF-102,A,202109,8,0,248
E1,M01,102-0,ALL,SF-102,A,202109,8,2,3540
E1,M01,102-0,A,SF-102,A,202110,9,1,1248
E1,M01,102-0,B,SF-102,A,202110,9,1,881
E1,M01,102-0,C,SF-102,A,202110,9,2,734
E1,M01,102-0,D,SF-102,A,202110,9,0,550
E1,M01,102-0,E,SF-102,A,202110,9,0,257
E1,M01,102-0,ALL,SF-102,A,202110,9,4,3670
E1,M01,102-0,A,SF-102,A,202111,10,3,1292
E1,M01,102-0,B,SF-102,A,202111,10,0,912
E1,M01,102-0,C,SF-102,A,202111,10,3,760
E1,M01,102-0,D,SF-102,A,202111,10,0,570
E1,M01,102-0,E,SF-102,A,202111,10,0,266
E1,M01,102-0,ALL,SF-102,A,202111,10,6,3800
E1,M01,102-0,A,SF-102,A,202112,11,3,1336
E1,M01,102-0,B,SF-102,A,202112,11,2,943
E1,M01,102-0,C,SF-102,A,202112,11,2,786
E1,M01,102-0,D,SF-102,A,202112,11,0,590
E1,M01,102-0,E,SF-102,A,202112,11,0,275
E1,M01,102-0,ALL,SF-102,A,202112,11,7,3930
E1,M01,102-0,A,SF-102,A,202201,12,1,1380
E1,M01,102-0,B,SF-102,A,202201,12,4,974
E1,M01,102-0,C,SF-102,A,202201,12,2,812
E1,M01,102-0,D,SF-102,A,202201,12,1,609
E1,M01,102-0,E,SF-102,A,202201,12,1,284
E1,M01,102-0,ALL,SF-102,A,202201,12,9,4060
E1,M01,102-0,A,SF-102,A,202202,13,1,1425
E1,M01,102-0,B,SF-102,A,202202,13,1,1006
E1,M01,102-0,C,SF-102,A,202202,13,2,838
E1,M01,102-0,D,SF-102,A,202202,13,0,628
E1,M01,102-0,E,SF-102,A,202202,13,0,293
E1,M01,102-0,ALL,SF-102,A,202202,13,4,4190
E1,M01,102-0,A,SF-102,A,202203,14,2,1469
E1,M01,102-0,B,SF-102,A,202203,14,0,1037
E1,M01,102-0,C,SF-102,A,202203,14,3,864
E1,M01,102-0,D,SF-102,A,202203,14,0,648
E1,M01,102-0,E,SF-102,A,202203,14,1,302
E1,M01,102-0,ALL,SF-102,A,202203,14,6,4320
E1,M01,102-0,A,SF-102,A,202204,15,1,1513
E1,M01,102-0,B,SF-102,A,202204,15,2,1068
E1,M01,102-0,C,SF-102,A,202204,15,1,890
E1,M01,102-0,D,SF-102,A,202204,15,1,668
E1,M01,102-0,E,SF-102,A,202204,15,0,312
E1,M01,102-0,ALL,SF-102,A,202204,15,5,4450
E1,M01,102-0,A,SF-102,A,202205,16,0,1557
E1,M01,102-0,B,SF-102,A,202205,16,0,1099
E1,M01,102-0,C,SF-102,A,202205,16,0,916
E1,M01,102-0,D,SF-102,A,202205,16,0,687
E1,M01,102-0,E,SF-102,A,202205,16,0,321
E1,M01,102-0,ALL,SF-102,A,202205,16,0,4580
E1,M01,102-0,A,SF-102,A,202206,17,1,1601
E1,M01,102-0,B,SF-102,A,202206,17,2,1130
E1,M01,102-0,C,SF-102,A,202206,17,0,942
E1,M01,102-0,D,SF-102,A,202206,17,0,706
E1,M01,102-0,E,SF-102,A,202206,17,0,330
E1,M01,102-0,ALL,SF-102,A,202206,17,3,4710
E1,M01,102-0,A,SF-102,A,202207,18,5,1646
E1,M01,102-0,B,SF-102,A,202207,18,3,1162
E1,M01,102-0,C,SF-102,A,202207,18,1,968
E1,M01,102-0,D,SF-102,A,202207,18,1,726
E1,M01,102-0,E,SF-102,A,202207,18,1,339
E1,M01,102-0,ALL,SF-102,A,202207,18,11,4840
E1,M01,102-0,A,SF-102,A,202208,19,0,1690
E1,M01,102-0,B,SF-102,A,202208,19,2,1193
E1,M01,102-0,C,SF-102,A,202208,19,2,994
E1,M01,102-0,D,SF-102,A,202208,19,0,746
E1,M01,102-0,E,SF-102,A,202208,19,1,348
E1,M01,102-0,ALL,SF-102,A,202208,19,5,4970
E1,M01,102-0,A,SF-102,A,202209,20,1,1734
E1,M01,102-0,B,SF-102,A,202209,20,1,1224
E1,M01,102-0,C,SF-102,A,202209,20,0,1020
E1,M01,102-0,D,SF-102,A,202209,20,0,765
E1,M01,102-0,E,SF-102,A,202209,20,1,357
E1,M01,102-0,ALL,SF-102,A,202209,20,3,5100
E1,M01,102-0,A,SF-102,A,202210,21,2,1778
E1,M01,102-0,B,SF-102,A,202210,21,1,1255
E1,M01,102-0,C,SF-102,A,202210,21,0,1046
E1,M01,102-0,D,SF-102,A,202210,21,2,784
E1,M01,102-0,E,SF-102,A,202210,21,1,366
E1,M01,102-0,ALL,SF-102,A,202210,21,6,5230
E1,M01,102-0,A,SF-102,A,202211,22,2,1822
E1,M01,102-0,B,SF-102,A,202211,22,2,1286
E1,M01,102-0,C,SF-102,A,202211,22,1,1072
E1,M01,102-0,D,SF-102,A,202211,22,1,804
E1,M01,102-0,E,SF-102,A,202211,22,1,375
E1,M01,102-0,ALL,SF-102,A,202211,22,7,5360
E1,M01,102-0,A,SF-102,A,202212,23,2,1867
E1,M01,102-0,B,SF-102,A,202212,23,2,1318
E1,M01,102-0,C,SF-102,A,202212,23,2,1098
E1,M01,102-0,D,SF-102,A,202212,23,1,824
E1,M01,102-0,E,SF-102,A,202212,23,2,384
E1,M01,102-0,ALL,SF-102,A,202212,23,9,5490
E1,M01,102-0,A,SF-102,A,202301,24,3,1911
E1,M01,102-0,B,SF-102,A,202301,24,2,1349
E1,M01,102-0,C,SF-102,A,202301,24,1,1124
E1,M01,102-0,D,SF-102,A,202301,24,2,843
E1,M01,102-0,E,SF-102,A,202301,24,0,393
E1,M01,102-0,ALL,SF-102,A,202301,24,8,5620
E1,M01,102-0,A,SF-102,A,202302,25,5,1955
E1,M01,102-0,B,SF-102,A,202302,25,4,1380
E1,M01,102-0,C,SF-102,A,202302,25,2,1150
E1,M01,102-0,D,SF-102,A,202302,25,0,862
E1,M01,102-0,E,SF-102,A,202302,25,1,403
E1,M01,102-0,ALL,SF-102,A,202302,25,12,5750
E1,M01,102-0,A,SF-102,A,202303,26,0,1999
E1,M01,102-0,B,SF-102,A,202303,26,0,1411
E1,M01,102-0,C,SF-102,A,202303,26,2,1176
E1,M01,102-0,D,SF-102,A,202303,26,1,882
E1,M01,102-0,E,SF-102,A,202303,26,2,412
E1,M01,102-0,ALL,SF-102,A,202303,26,5,5880
E1,M01,102-0,A,SF-102,A,202304,27,2,2043
E1,M01,102-0,B,SF-102,A,202304,27,4,1442
E1,M01,102-0,C,SF-102,A,202304,27,2,1202
E1,M01,102-0,D,SF-102,A,202304,27,2,902
E1,M01,102-0,E,SF-102,A,202304,27,0,421
E1,M01,102-0,ALL,SF-102,A,202304,27,10,6010
E1,M01,102-0,A,SF-102,A,202305,28,2,2088
E1,M01,102-0,B,SF-102,A,202305,28,2,1474
E1,M01,102-0,C,SF-102,A,202305,28,2,1228
E1,M01,102-0,D,SF-102,A,202305,28,0,921
E1,M01,102-0,E,SF-102,A,202305,28,1,430
E1,M01,102-0,ALL,SF-102,A,202305,28,7,6140
E1,M01,102-0,A,SF-102,A,202306,29,1,2132
E1,M01,102-0,B,SF-102,A,202306,29,1,1505
E1,M01,102-0,C,SF-102,A,202306,29,1,1254
E1,M01,102-0,D,SF-102,A,202306,29,2,940
E1,M01,102-0,E,SF-102,A,202306,29,0,439
E1,M01,102-0,ALL,SF-102,A,202306,29,5,6270
E1,M01,102-0,A,SF-102,A,202307,30,2,2176
E1,M01,102-0,B,SF-102,A,202307,30,3,1536
E1,M01,102-0,C,SF-102,A,202307,30,3,1280
E1,M01,102-0,D,SF-102,A,202307,30,0,960
E1,M01,102-0,E,SF-102,A,202307,30,0,448
E1,M01,102-0,ALL,SF-102,A,202307,30,8,6400
E1,M01,102-0,A,SF-102,A,202308,31,3,2220
E1,M01,102-0,B,SF-102,A,202308,31,1,1567
E1,M01,102-0,C,SF-102,A,202308,31,1,1306
E1,M01,102-0,D,SF-102,A,202308,31,0,980
E1,M01,102-0,E,SF-102,A,202308,31,0,457
E1,M01,102-0,ALL,SF-102,A,202308,31,5,6530
E1,M01,102-0,A,SF-102,A,202309,32,1,2264
E1,M01,102-0,B,SF-102,A,202309,32,2,1598
E1,M01,102-0,C,SF-102,A,202309,32,1,1332
E1,M01,102-0,D,SF-102,A,202309,32,2,999
E1,M01,102-0,E,SF-102,A,202309,32,1,466
E1,M01,102-0,ALL,SF-102,A,202309,32,7,6660
E1,M01,102-0,A,SF-102,A,202310,33,5,2309
E1,M01,102-0,B,SF-102,A,202310,33,4,1630
E1,M01,102-0,C,SF-102,A,202310,33,2,1358
E1,M01,102-0,D,SF-102,A,202310,33,0,1018
E1,M01,102-0,E,SF-102,A,202310,33,0,475
E1,M01,102-0,ALL,SF-102,A,202310,33,11,6790
E1,M01,102-0,A,SF-102,A,202311,34,6,2353
E1,M01,102-0,B,SF-102,A,202311,34,2,1661
E1,M01,102-0,C,SF-102,A,202311,34,1,1384
E1,M01,102-0,D,SF-102,A,202311,34,0,1038
E1,M01,102-0,E,SF-102,A,202311,34,2,484
E1,M01,102-0,ALL,SF-102,A,202311,34,11,6920
E1,M01,102-0,A,SF-102,A,202312,35,4,2397
E1,M01,102-0,B,SF-102,A,202312,35,3,1692
E1,M01,102-0,C,SF-102,A,202312,35,0,1410
E1,M01,102-0,D,SF-102,A,202312,35,1,1058
E1,M01,102-0,E,SF-102,A,202312,35,0,494
E1,M01,102-0,ALL,SF-102,A,202312,35,8,7050
E1,M01,102-0,A,SF-102,A,202401,36,2,2441
E1,M01,102-0,B,SF-102,A,202401,36,0,1723
E1,M01,102-0,C,SF-102,A,202401,36,0,1436
E1,M01,102-0,D,SF-102,A,202401,36,3,1077
E1,M01,102-0,E,SF-102,A,202401,36,0,503
E1,M01,102-0,ALL,SF-102,A,202401,36,5,7180
E1,M01,102-0,A,SF-102,A,202402,37,3,2485
E1,M01,102-0,B,SF-102,A,202402,37,5,1754
E1,M01,102-0,C,SF-102,A,202402,37,2,1462
E1,M01,102-0,D,SF-102,A,202402,37,1,1096
E1,M01,102-0,E,SF-102,A,202402,37,0,512
E1,M01,102-0,ALL,SF-102,A,202402,37,11,7310
E1,M01,102-0,A,SF-102,A,202403,38,6,2530
E1,M01,102-0,B,SF-102,A,202403,38,3,1786
E1,M01,102-0,C,SF-102,A,202403,38,4,1488
E1,M01,102-0,D,SF-102,A,202403,38,3,1116
E1,M01,102-0,E,SF-102,A,202403,38,1,521
E1,M01,102-0,ALL,SF-102,A,202403,38,17,7440
E1,M01,102-0,A,SF-102,A,202404,39,1,2574
E1,M01,102-0,B,SF-102,A,202404,39,1,1817
E1,M01,102-0,C,SF-102,A,202404,39,3,1514
E1,M01,102-0,D,SF-102,A,202404,39,3,1136
E1,M01,102-0,E,SF-102,A,202404,39,1,530
E1,M01,102-0,ALL,SF-102,A,202404,39,9,7570
E1,M01,102-0,A,SF-102,A,202405,40,4,2618
E1,M01,102-0,B,SF-102,A,202405,40,2,1848
E1,M01,102-0,C,SF-102,A,202405,40,1,1540
E1,M01,102-0,D,SF-102,A,202405,40,2,1155
E1,M01,102-0,E,SF-102,A,202405,40,1,539
E1,M01,102-0,ALL,SF-102,A,202405,40,10,7700
E1,M01,102-0,A,SF-102,A,202406,41,2,2662
E1,M01,102-0,B,SF-102,A,202406,41,3,1879
E1,M01,102-0,C,SF-102,A,202406,41,2,1566
E1,M01,102-0,D,SF-102,A,202406,41,1,1174
E1,M01,102-0,E,SF-102,A,202406,41,0,548
E1,M01,102-0,ALL,SF-102,A,202406,41,8,7830
E1,M01,102-0,A,SF-102,A,202407,42,1,2706
E1,M01,102-0,B,SF-102,A,202407,42,2,1910
E1,M01,102-0,C,SF-102,A,202407,42,1,1592
E1,M01,102-0,D,SF-102,A,202407,42,0,1194
E1,M01,102-0,E,SF-102,A,202407,42,1,557
E1,M01,102-0,ALL,SF-102,A,202407,42,5,7960
E1,M01,102-0,A,SF-102,A,202408,43,2,2751
E1,M01,102-0,B,SF-102,A,202408,43,1,1942
E1,M01,102-0,C,SF-102,A,202408,43,0,1618
E1,M01,102-0,D,SF-102,A,202408,43,2,1214
E1,M01,102-0,E,SF-102,A,202408,43,0,566
E1,M01,102-0,ALL,SF-102,A,202408,43,5,8090
E1,M01,102-0,A,SF-102,A,202409,44,5,2795
E1,M01,102-0,B,SF-102,A,202409,44,3,1973
E1,M01,102-0,C,SF-102,A,202409,44,1,1644
E1,M01,102-0,D,SF-102,A,202409,44,1,1233
E1,M01,102-0,E,SF-102,A,202409,44,1,575
E1,M01,102-0,ALL,SF-102,A,202409,44,11,8220
E1,M01,102-0,A,SF-102,A,202410,45,2,2839
E1,M01,102-0,B,SF-102,A,202410,45,2,2004
E1,M01,102-0,C,SF-102,A,202410,45,2,1670
E1,M01,102-0,D,SF-102,A,202410,45,1,1252
E1,M01,102-0,E,SF-102,A,202410,45,0,584
E1,M01,102-0,ALL,SF-102,A,202410,45,7,8350
E1,M01,102-0,A,SF-102,A,202411,46,4,2883
E1,M01,102-0,B,SF-102,A,202411,46,3,2035
E1,M01,102-0,C,SF-102,A,202411,46,2,1696
E1,M01,102-0,D,SF-102,A,202411,46,1,1272
E1,M01,102-0,E,SF-102,A,202411,46,1,594
E1,M01,102-0,ALL,SF-102,A,202411,46,11,8480
E1,M01,102-0,A,SF-102,A,202412,47,1,2927
E1,M01,102-0,B,SF-102,A,202412,47,1,2066
E1,M01,102-0,C,SF-102,A,202412,47,2,1722
E1,M01,102-0,D,SF-102,A,202412,47,0,1292
E1,M01,102-0,E,SF-102,A,202412,47,1,603
E1,M01,102-0,ALL,SF-102,A,202412,47,5,8610
E1,M01,103-0,C,SF-103,A,202101,0,1,500
E1,M01,103-0,ALL,SF-103,A,202101,0,1,2500
E1,M01,103-1,ALL,SF-103,A,202101,0,0,2500
E1,M01,103-0,A,SF-103,A,202102,1,1,894
E1,M01,103-0,C,SF-103,A,202102,1,1,526
E1,M01,103-0,D,SF-103,A,202102,1,1,394
E1,M01,103-0,ALL,SF-103,A,202102,1,3,2630
E1,M01,103-1,ALL,SF-103,A,202102,1,0,2630
E1,M01,103-0,A,SF-103,A,202103,2,1,938
E1,M01,103-0,B,SF-103,A,202103,2,0,662
E1,M01,103-0,C,SF-103,A,202103,2,0,552
E1,M01,103-0,D,SF-103,A,202103,2,0,414
E1,M01,103-0,ALL,SF-103,A,202103,2,1,2760
E1,M01,103-1,A,SF-103,A,202103,2,0,938
E1,M01,103-1,B,SF-103,A,202103,2,1,662
E1,M01,103-1,C,SF-103,A,202103,2,1,552
E1,M01,103-1,D,SF-103,A,202103,2,0,414
E1,M01,103-1,ALL,SF-103,A,202103,2,2,2760
E1,M01,103-0,A,SF-103,A,202104,3,0,983
E1,M01,103-0,B,SF-103,A,202104,3,0,694
E1,M01,103-0,C,SF-103,A,202104,3,1,578
E1,M01,103-0,D,SF-103,A,202104,3,0,434
E1,M01,103-0,ALL,SF-103,A,202104,3,1,2890
E1,M01,103-1,A,SF-103,A,202104,3,2,983
E1,M01,103-1,B,SF-103,A,202104,3,0,694
E1,M01,103-1,C,SF-103,A,202104,3,0,578
E1,M01,103-1,D,SF-103,A,202104,3,0,434
E1,M01,103-1,ALL,SF-103,A,202104,3,2,2890
E1,M01,103-0,A,SF-103,A,202105,4,2,1027
E1,M01,103-0,B,SF-103,A,202105,4,0,725
E1,M01,103-0,C,SF-103,A,202105,4,1,604
E1,M01,103-0,D,SF-103,A,202105,4,0,453
E1,M01,103-0,ALL,SF-103,A,202105,4,3,3020
E1,M01,103-1,A,SF-103,A,202105,4,0,1027
E1,M01,103-1,B,SF-103,A,202105,4,0,725
E1,M01,103-1,C,SF-103,A,202105,4,0,604
E1,M01,103-1,D,SF-103,A,202105,4,2,453
E1,M01,103-1,ALL,SF-103,A,202105,4,2,3020
E1,M01,103-0,A,SF-103,A,202106,5,0,1071
E1,M01,103-0,B,SF-103,A,202106,5,0,756
E1,M01,103-0,C,SF-103,A,202106,5,0,630
E1,M01,103-0,D,SF-103,A,202106,5,0,472
E1,M01,103-0,ALL,SF-103,A,202106,5,0,3150
E1,M01,103-1,A,SF-103,A,202106,5,1,1071
E1,M01,103-1,B,SF-103,A,202106,5,0,756
E1,M01,103-1,C,SF-103,A,202106,5,3,630
E1,M01,103-1,D,SF-103,A,202106,5,0,472
E1,M01,103-1,ALL,SF-103,A,202106,5,4,3150
E1,M01,103-0,A,SF-103,A,202107,6,2,1115
E1,M01,103-0,B,SF-103,A,202107,6,0,787
E1,M01,103-0,C,SF-103,A,202107,6,0,656
E1,M01,103-0,D,SF-103,A,202107,6,0,492
E1,M01,103-0,ALL,SF-103,A,202107,6,2,3280
E1,M01,103-1,A,SF-103,A,202107,6,1,1115
E1,M01,103-1,B,SF-103,A,202107,6,0,787
E1,M01,103-1,C,SF-103,A,202107,6,0,656
E1,M01,103-1,D,SF-103,A,202107,6,0,492
E1,M01,103-1,ALL,SF-103,A,202107,6,1,3280
E1,M01,103-0,A,SF-103,A,202108,7,2,1159
E1,M01,103-0,B,SF-103,A,202108,7,0,818
E1,M01,103-0,C,SF-103,A,202108,7,0,682
E1,M01,103-0,D,SF-103,A,202108,7,2,512
E1,M01,103-0,ALL,SF-103,A,202108,7,4,3410
E1,M01,103-1,A,SF-103,A,202108,7,0,1159
E1,M01,103-1,B,SF-103,A,202108,7,0,818
E1,M01,103-1,C,SF-103,A,202108,7,0,682
E1,M01,103-1,D,SF-103,A,202108,7,0,512
E1,M01,103-1,ALL,SF-103,A,202108,7,0,3410
E1,M01,103-0,A,SF-103,A,202109,8,1,1204
E1,M01,103-0,B,SF-103,A,202109,8,1,850
E1,M01,103-0,C,SF-103,A,202109,8,0,708
E1,M01,103-0,D,SF-103,A,202109,8,0,531
E1,M01,103-0,E,SF-103,A,202109,8,0,248
E1,M01,103-0,ALL,SF-103,A,202109,8,2,3540
E1,M01,103-1,A,SF-103,A,202109,8,0,1204
E1,M01,103-1,B,SF-103,A,202109,8,0,850
E1,M01,103-1,C,SF-103,A,202109,8,2,708
E1,M01,103-1,D,SF-103,A,202109,8,0,531
E1,M01,103-1,E,SF-103,A,202109,8,1,248
E1,M01,103-1,ALL,SF-103,A,202109,8,3,3540
E1,M01,103-0,A,SF-103,A,202110,9,2,1248
E1,M01,103-0,B,SF-103,A,202110,9,0,881
E1,M01,103-0,C,SF-103,A,202110,9,0,734
E1,M01,103-0,D,SF-103,A,202110,9,0,550
E1,M01,103-0,E,SF-103,A,202110,9,1,257
E1,M01,103-0,ALL,SF-103,A,202110,9,3,3670
E1,M01,103-1,A,SF-103,A,202110,9,0,1248
E1,M01,103-1,B,SF-103,A,202110,9,0,881
E1,M01,103-1,C,SF-103,A,202110,9,0,734
E1,M01,103-1,D,SF-103,A,202110,9,2,550
E1,M01,103-1,E,SF-103,A,202110,9,0,257
E1,M01,103-1,ALL,SF-103,A,202110,9,2,3670
E1,M01,103-0,A,SF-103,A,202111,10,1,1292
E1,M01,103-0,B,SF-103,A,202111,10,1,912
E1,M01,103-0,C,SF-103,A,202111,10,1,760
E1,M01,103-0,D,SF-103,A,202111,10,1,570
E1,M01,103-0,E,SF-103,A,202111,10,0,266
E1,M01,103-0,ALL,SF-103,A,202111,10,4,3800
E1,M01,103-1,A,SF-103,A,202111,10,1,1292
E1,M01,103-1,B,SF-103,A,202111,10,0,912
E1,M01,103-1,C,SF-103,A,202111,10,0,760
E1,M01,103-1,D,SF-103,A,202111,10,0,570
E1,M01,103-1,E,SF-103,A,202111,10,0,266
E1,M01,103-1,ALL,SF-103,A,202111,10,1,3800
E1,M01,103-0,A,SF-103,A,202112,11,1,1336
E1,M01,103-0,B,SF-103,A,202112,11,0,943
E1,M01,103-0,C,SF-103,A,202112,11,0,786
E1,M01,103-0,D,SF-103,A,202112,11,0,590
E1,M01,103-0,E,SF-103,A,202112,11,0,275
E1,M01,103-0,ALL,SF-103,A,202112,11,1,3930
E1,M01,103-1,A,SF-103,A,202112,11,1,1336
E1,M01,103-1,B,SF-103,A,202112,11,0,943
E1,M01,103-1,C,SF-103,A,202112,11,0,786
E1,M01,103-1,D,SF-103,A,202112,11,0,590
E1,M01,103-1,E,SF-103,A,202112,11,0,275
E1,M01,103-1,ALL,SF-103,A,202112,11,1,3930
E1,M01,103-0,A,SF-103,A,202201,12,1,1380
E1,M01,103-0,B,SF-103,A,202201,12,0,974
E1,M01,103-0,C,SF-103,A,202201,12,2,812
E1,M01,103-0,D,SF-103,A,202201,12,1,609
E1,M01,103-0,E,SF-103,A,202201,12,1,284
E1,M01,103-0,ALL,SF-103,A,202201,12,5,4060
E1,M01,103-1,A,SF-103,A,202201,12,3,1380
E1,M01,103-1,B,SF-103,A,202201,12,1,974
E1,M01,103-1,C,SF-103,A,202201,12,1,812
E1,M01,103-1,D,SF-103,A,202201,12,0,609
E1,M01,103-1,E,SF-103,A,202201,12,0,284
E1,M01,103-1,ALL,SF-103,A,202201,12,5,4060
E1,M01,103-0,A,SF-103,A,202202,13,0,1425
E1,M01,103-0,B,SF-103,A,202202,13,0,1006
E1,M01,103-0,C,SF-103,A,202202,13,0,838
E1,M01,103-0,D,SF-103,A,202202,13,0,628
E1,M01,103-0,E,SF-103,A,202202,13,1,293
E1,M01,103-0,ALL,SF-103,A,202202,13,1,4190
E1,M01,103-1,A,SF-103,A,202202,13,0,1425
