事業コード,開発コード,部番,販社,SF-CODE,ランク,年月,経過月,累積販売台数,月次使用数
E1,M01,101-0,C,SF-101,A,202311,34,1384,0.0
E1,M01,101-0,C,SF-101,A,202312,35,1410,1.0
E1,M01,101-0,C,SF-101,A,202401,36,1436,0.0
E1,M01,101-0,C,SF-101,A,202402,37,1462,0.0
E1,M01,101-0,C,SF-101,A,202403,38,1488,1.0
E1,M01,101-0,C,SF-101,A,202404,39,1514,2.0
E1,M01,101-0,C,SF-101,A,202405,40,1540,2.0
E1,M01,101-0,C,SF-101,A,202406,41,1566,1.0
E1,M01,101-0,C,SF-101,A,202407,42,1592,3.0
E1,M01,101-0,C,SF-101,A,202408,43,1618,1.0
E1,M01,101-0,C,SF-101,A,202409,44,1644,2.0
E1,M01,101-0,C,SF-101,A,202410,45,1670,1.0
E1,M01,101-0,C,SF-101,A,202411,46,1696,1.0
E1,M01,101-0,D,SF-101,A,202103,2,414,0.0
E1,M01,101-0,D,SF-101,A,202104,3,434,0.0
E1,M01,101-0,D,SF-101,A,202105,4,453,0.0
E1,M01,101-0,D,SF-101,A,202106,5,472,1.0
E1,M01,101-0,D,SF-101,A,202107,6,492,0.0
E1,M01,101-0,D,SF-101,A,202108,7,512,0.0
E1,M01,101-0,D,SF-101,A,202109,8,531,1.0
E1,M01,101-0,D,SF-101,A,202110,9,550,1.0
E1,M01,101-0,D,SF-101,A,202111,10,570,1.0
E1,M01,101-0,D,SF-101,A,202112,11,590,1.0
E1,M01,101-0,D,SF-101,A,202201,12,609,1.0
E1,M01,101-0,D,SF-101,A,202202,13,628,2.0
E1,M01,101-0,D,SF-101,A,202203,14,648,0.0
E1,M01,101-0,D,SF-101,A,202204,15,668,0.0
E1,M01,101-0,D,SF-101,A,202205,16,687,0.0
E1,M01,101-0,D,SF-101,A,202206,17,706,0.0
E1,M01,101-0,D,SF-101,A,202207,18,726,0.0
E1,M01,101-0,D,SF-101,A,202208,19,746,4.0
E1,M01,101-0,D,SF-101,A,202209,20,765,0.0
E1,M01,101-0,D,SF-101,A,202210,21,784,2.0
E1,M01,101-0,D,SF-101,A,202211,22,804,1.0
E1,M01,101-0,D,SF-101,A,202212,23,824,1.0
E1,M01,101-0,D,SF-101,A,202301,24,843,0.0
E1,M01,101-0,D,SF-101,A,202302,25,862,2.0
E1,M01,101-0,D,SF-101,A,202303,26,882,1.0
E1,M01,101-0,D,SF-101,A,202304,27,902,3.0
E1,M01,101-0,D,SF-101,A,202305,28,921,1.0
E1,M01,101-0,D,SF-101,A,202306,29,940,1.0
E1,M01,101-0,D,SF-101,A,202307,30,960,0.0
E1,M01,101-0,D,SF-101,A,202308,31,980,1.0
E1,M01,101-0,D,SF-101,A,202309,32,999,0.0
E1,M01,101-0,D,SF-101,A,202310,33,1018,3.0
E1,M01,101-0,D,SF-101,A,202311,34,1038,1.0
E1,M01,101-0,D,SF-101,A,202312,35,1058,3.0
E1,M01,101-0,D,SF-101,A,202401,36,1077,1.0
E1,M01,101-0,D,SF-101,A,202402,37,1096,2.0
E1,M01,101-0,D,SF-101,A,202403,38,1116,1.0
E1,M01,101-0,D,SF-101,A,202404,39,1136,2.0
E1,M01,101-0,D,SF-101,A,202405,40,1155,1.0
E1,M01,101-0,D,SF-101,A,202406,41,1174,2.0
E1,M01,101-0,D,SF-101,A,202407,42,1194,1.0
E1,M01,101-0,D,SF-101,A,202408,43,1214,0.0
E1,M01,101-0,D,SF-101,A,202409,44,1233,0.0
E1,M01,101-0,D,SF-101,A,202410,45,1252,0.0
E1,M01,101-0,E,SF-101,A,202109,8,248,0.0
E1,M01,101-0,E,SF-101,A,202110,9,257,1.0
E1,M01,101-0,E,SF-101,A,202111,10,266,0.0
E1,M01,101-0,E,SF-101,A,202112,11,275,0.0
E1,M01,101-0,E,SF-101,A,202201,12,284,1.0
E1,M01,101-0,E,SF-101,A,202202,13,293,0.0
E1,M01,101-0,E,SF-101,A,202203,14,302,0.0
E1,M01,101-0,E,SF-101,A,202204,15,312,0.0
E1,M01,101-0,E,SF-101,A,202205,16,321,0.0
E1,M01,101-0,E,SF-101,A,202206,17,330,0.0
E1,M01,101-0,E,SF-101,A,202207,18,339,0.0
E1,M01,101-0,E,SF-101,A,202208,19,348,0.0
E1,M01,101-0,E,SF-101,A,202209,20,357,1.0
E1,M01,101-0,E,SF-101,A,202210,21,366,0.0
E1,M01,101-0,E,SF-101,A,202211,22,375,0.0
E1,M01,101-0,E,SF-101,A,202212,23,384,0.0
E1,M01,101-0,E,SF-101,A,202301,24,393,0.0
E1,M01,101-0,E,SF-101,A,202302,25,403,0.0
E1,M01,101-0,E,SF-101,A,202303,26,412,0.0
E1,M01,101-0,E,SF-101,A,202304,27,421,0.0
E1,M01,101-0,E,SF-101,A,202305,28,430,0.0
E1,M01,101-0,E,SF-101,A,202306,29,439,1.0
E1,M01,101-0,E,SF-101,A,202307,30,448,0.0
E1,M01,101-0,E,SF-101,A,202308,31,457,0.0
E1,M01,101-0,E,SF-101,A,202309,32,466,0.0
E1,M01,101-0,E,SF-101,A,202310,33,475,0.0
E1,M01,101-0,E,SF-101,A,202311,34,484,1.0
E1,M01,101-0,E,SF-101,A,202312,35,494,0.0
E1,M01,101-0,E,SF-101,A,202401,36,503,1.0
E1,M01,101-0,E,SF-101,A,202402,37,512,0.0
E1,M01,101-0,E,SF-101,A,202403,38,521,0.0
E1,M01,101-0,E,SF-101,A,202404,39,530,1.0
E1,M01,101-0,E,SF-101,A,202405,40,539,0.0
E1,M01,101-0,E,SF-101,A,202406,41,548,1.0
E1,M01,101-0,E,SF-101,A,202407,42,557,1.0
E1,M01,101-0,E,SF-101,A,202408,43,566,0.0
E1,M01,101-0,E,SF-101,A,202409,44,575,1.0
E1,M01,101-0,E,SF-101,A,202410,45,584,0.0
E1,M01,101-0,E,SF-101,A,202411,46,594,0.0
E1,M01,101-0,E,SF-101,A,202412,47,603,0.0
E1,M01,102-0,A,SF-102,A,202101,0,850,1.0
E1,M01,102-0,A,SF-102,A,202102,1,894,2.0
E1,M01,102-0,A,SF-102,A,202103,2,938,2.0
E1,M01,102-0,A,SF-102,A,202104,3,983,1.0
E1,M01,102-0,A,SF-102,A,202105,4,1027,4.0
E1,M01,102-0,A,SF-102,A,202106,5,1071,0.0
E1,M01,102-0,A,SF-102,A,202107,6,1115,1.0
E1,M01,102-0,A,SF-102,A,202108,7,1159,0.0
E1,M01,102-0,A,SF-102,A,202109,8,1204,0.0
E1,M01,102-0,A,SF-102,A,202110,9,1248,1.0
E1,M01,102-0,A,SF-102,A,202111,10,1292,3.0
E1,M01,102-0,A,SF-102,A,202112,11,1336,3.0
E1,M01,102-0,A,SF-102,A,202201,12,1380,1.0
E1,M01,102-0,A,SF-102,A,202202,13,1425,1.0
E1,M01,102-0,A,SF-102,A,202203,14,1469,2.0
E1,M01,102-0,A,SF-102,A,202204,15,1513,1.0
E1,M01,102-0,A,SF-102,A,202205,16,1557,0.0
E1,M01,102-0,A,SF-102,A,202206,17,1601,1.0
E1,M01,102-0,A,SF-102,A,202207,18,1646,5.0
E1,M01,102-0,A,SF-102,A,202208,19,1690,0.0
E1,M01,102-0,A,SF-102,A,202209,20,1734,1.0
E1,M01,102-0,A,SF-102,A,202210,21,1778,2.0
E1,M01,102-0,A,SF-102,A,202211,22,1822,2.0
E1,M01,102-0,A,SF-102,A,202212,23,1867,2.0
E1,M01,102-0,A,SF-102,A,202301,24,1911,3.0
E1,M01,102-0,A,SF-102,A,202302,25,1955,5.0
E1,M01,102-0,A,SF-102,A,202303,26,1999,0.0
E1,M01,102-0,A,SF-102,A,202304,27,2043,2.0
E1,M01,102-0,A,SF-102,A,202305,28,2088,2.0
E1,M01,102-0,A,SF-102,A,202306,29,2132,1.0
E1,M01,102-0,A,SF-102,A,202307,30,2176,2.0
E1,M01,102-0,A,SF-102,A,202308,31,2220,3.0
E1,M01,102-0,A,SF-102,A,202309,32,2264,1.0
E1,M01,102-0,A,SF-102,A,202310,33,2309,5.0
E1,M01,102-0,A,SF-102,A,202311,34,2353,6.0
E1,M01,102-0,A,SF-102,A,202312,35,2397,4.0
E1,M01,102-0,A,SF-102,A,202401,36,2441,2.0
E1,M01,102-0,A,SF-102,A,202402,37,2485,3.0
E1,M01,102-0,A,SF-102,A,202403,38,2530,6.0
E1,M01,102-0,A,SF-102,A,202404,39,2574,1.0
E1,M01,102-0,A,SF-102,A,202405,40,2618,4.0
E1,M01,102-0,A,SF-102,A,202406,41,2662,2.0
E1,M01,102-0,A,SF-102,A,202407,42,2706,1.0
E1,M01,102-0,A,SF-102,A,202408,43,2751,2.0
E1,M01,102-0,A,SF-102,A,202409,44,2795,5.0
E1,M01,102-0,A,SF-102,A,202410,45,2839,2.0
E1,M01,102-0,A,SF-102,A,202411,46,2883,4.0
E1,M01,102-0,A,SF-102,A,202412,47,2927,1.0
E1,M01,102-0,ALL,SF-102,A,202101,0,2500,3.0
E1,M01,102-0,ALL,SF-102,A,202102,1,2630,4.0
E1,M01,102-0,ALL,SF-102,A,202103,2,2760,3.0
E1,M01,102-0,ALL,SF-102,A,202104,3,2890,2.0
E1,M01,102-0,ALL,SF-102,A,202105,4,3020,5.0
E1,M01,102-0,ALL,SF-102,A,202106,5,3150,3.0
E1,M01,102-0,ALL,SF-102,A,202107,6,3280,3.0
E1,M01,102-0,ALL,SF-102,A,202108,7,3410,2.0
E1,M01,102-0,ALL,SF-102,A,202109,8,3540,2.0
E1,M01,102-0,ALL,SF-102,A,202110,9,3670,4.0
E1,M01,102-0,ALL,SF-102,A,202111,10,3800,6.0
E1,M01,102-0,ALL,SF-102,A,202112,11,3930,7.0
E1,M01,102-0,ALL,SF-102,A,202201,12,4060,9.0
E1,M01,102-0,ALL,SF-102,A,202202,13,4190,4.0
E1,M01,102-0,ALL,SF-102,A,202203,14,4320,6.0
E1,M01,102-0,ALL,SF-102,A,202204,15,4450,5.0
E1,M01,102-0,ALL,SF-102,A,202205,16,4580,0.0
E1,M01,102-0,ALL,SF-102,A,202206,17,4710,3.0
E1,M01,102-0,ALL,SF-102,A,202207,18,4840,11.0
E1,M01,102-0,ALL,SF-102,A,202208,19,4970,5.0
E1,M01,102-0,ALL,SF-102,A,202209,20,5100,3.0
E1,M01,102-0,ALL,SF-102,A,202210,21,5230,6.0
E1,M01,102-0,ALL,SF-102,A,202211,22,5360,7.0
E1,M01,102-0,ALL,SF-102,A,202212,23,5490,9.0
E1,M01,102-0,ALL,SF-102,A,202301,24,5620,8.0
E1,M01,102-0,ALL,SF-102,A,202302,25,5750,12.0
E1,M01,102-0,ALL,SF-102,A,202303,26,5880,5.0
E1,M01,102-0,ALL,SF-102,A,202304,27,6010,10.0
E1,M01,102-0,ALL,SF-102,A,202305,28,6140,7.0
E1,M01,102-0,ALL,SF-102,A,202306,29,6270,5.0
E1,M01,102-0,ALL,SF-102,A,202307,30,6400,8.0
E1,M01,102-0,ALL,SF-102,A,202308,31,6530,5.0
E1,M01,102-0,ALL,SF-102,A,202309,32,6660,7.0
E1,M01,102-0,ALL,SF-102,A,202310,33,6790,11.0
E1,M01,102-0,ALL,SF-102,A,202311,34,6920,11.0
E1,M01,102-0,ALL,SF-102,A,202312,35,7050,8.0
E1,M01,102-0,ALL,SF-102,A,202401,36,7180,5.0
E1,M01,102-0,ALL,SF-102,A,202402,37,7310,11.0
E1,M01,102-0,ALL,SF-102,A,202403,38,7440,17.0
E1,M01,102-0,ALL,SF-102,A,202404,39,7570,9.0
E1,M01,102-0,ALL,SF-102,A,202405,40,7700,10.0
E1,M01,102-0,ALL,SF-102,A,202406,41,7830,8.0
E1,M01,102-0,ALL,SF-102,A,202407,42,7960,5.0
E1,M01,102-0,ALL,SF-102,A,202408,43,8090,5.0
E1,M01,102-0,ALL,SF-102,A,202409,44,8220,11.0
E1,M01,102-0,ALL,SF-102,A,202410,45,8350,6.0
E1,M01,102-0,ALL,SF-102,A,202411,46,8480,9.0
E1,M01,102-0,ALL,SF-102,A,202412,47,8610,3.0
E1,M01,102-0,B,SF-102,A,202102,1,631,1.0
E1,M01,102-0,B,SF-102,A,202103,2,662,0.0
E1,M01,102-0,B,SF-102,A,202104,3,694,1.0
E1,M01,102-0,B,SF-102,A,202105,4,725,1.0
E1,M01,102-0,B,SF-102,A,202106,5,756,1.0
E1,M01,102-0,B,SF-102,A,202107,6,787,1.0
E1,M01,102-0,B,SF-102,A,202108,7,818,1.0
E1,M01,102-0,B,SF-102,A,202109,8,850,1.0
E1,M01,102-0,B,SF-102,A,202110,9,881,1.0
E1,M01,102-0,B,SF-102,A,202111,10,912,0.0
E1,M01,102-0,B,SF-102,A,202112,11,943,2.0
E1,M01,102-0,B,SF-102,A,202201,12,974,4.0
E1,M01,102-0,B,SF-102,A,202202,13,1006,1.0
E1,M01,102-0,B,SF-102,A,202203,14,1037,0.0
E1,M01,102-0,B,SF-102,A,202204,15,1068,2.0
E1,M01,102-0,B,SF-102,A,202205,16,1099,0.0
E1,M01,102-0,B,SF-102,A,202206,17,1130,2.0
E1,M01,102-0,B,SF-102,A,202207,18,1162,3.0
E1,M01,102-0,B,SF-102,A,202208,19,1193,2.0
E1,M01,102-0,B,SF-102,A,202209,20,1224,1.0
E1,M01,102-0,B,SF-102,A,202210,21,1255,1.0
E1,M01,102-0,B,SF-102,A,202211,22,1286,2.0
E1,M01,102-0,B,SF-102,A,202212,23,1318,2.0
E1,M01,102-0,B,SF-102,A,202301,24,1349,2.0
E1,M01,102-0,B,SF-102,A,202302,25,1380,4.0
E1,M01,102-0,B,SF-102,A,202303,26,1411,0.0
E1,M01,102-0,B,SF-102,A,202304,27,1442,4.0
E1,M01,102-0,B,SF-102,A,202305,28,1474,2.0
E1,M01,102-0,B,SF-102,A,202306,29,1505,1.0
E1,M01,102-0,B,SF-102,A,202307,30,1536,3.0
E1,M01,102-0,B,SF-102,A,202308,31,1567,1.0
E1,M01,102-0,B,SF-102,A,202309,32,1598,2.0
E1,M01,102-0,B,SF-102,A,202310,33,1630,4.0
E1,M01,102-0,B,SF-102,A,202311,34,1661,2.0
E1,M01,102-0,B,SF-102,A,202312,35,1692,3.0
E1,M01,102-0,B,SF-102,A,202401,36,1723,0.0
E1,M01,102-0,B,SF-102,A,202402,37,1754,5.0
E1,M01,102-0,B,SF-102,A,202403,38,1786,3.0
E1,M01,102-0,B,SF-102,A,202404,39,1817,1.0
E1,M01,102-0,B,SF-102,A,202405,40,1848,2.0
E1,M01,102-0,B,SF-102,A,202406,41,1879,3.0
E1,M01,102-0,B,SF-102,A,202407,42,1910,2.0
E1,M01,102-0,B,SF-102,A,202408,43,1942,1.0
E1,M01,102-0,B,SF-102,A,202409,44,1973,3.0
E1,M01,102-0,B,SF-102,A,202410,45,2004,2.0
E1,M01,102-0,B,SF-102,A,202411,46,2035,3.0
E1,M01,102-0,B,SF-102,A,202412,47,2066,1.0
E1,M01,102-0,C,SF-102,A,202101,0,500,1.0
E1,M01,102-0,C,SF-102,A,202102,1,526,1.0
E1,M01,102-0,C,SF-102,A,202103,2,552,0.0
E1,M01,102-0,C,SF-102,A,202104,3,578,0.0
E1,M01,102-0,C,SF-102,A,202105,4,604,0.0
E1,M01,102-0,C,SF-102,A,202106,5,630,1.0
E1,M01,102-0,C,SF-102,A,202107,6,656,1.0
E1,M01,102-0,C,SF-102,A,202108,7,682,1.0
E1,M01,102-0,C,SF-102,A,202109,8,708,0.0
E1,M01,102-0,C,SF-102,A,202110,9,734,2.0
E1,M01,102-0,C,SF-102,A,202111,10,760,3.0
E1,M01,102-0,C,SF-102,A,202112,11,786,2.0
E1,M01,102-0,C,SF-102,A,202201,12,812,2.0
E1,M01,102-0,C,SF-102,A,202202,13,838,2.0
E1,M01,102-0,C,SF-102,A,202203,14,864,3.0
E1,M01,102-0,C,SF-102,A,202204,15,890,1.0
E1,M01,102-0,C,SF-102,A,202205,16,916,0.0
E1,M01,102-0,C,SF-102,A,202206,17,942,0.0
E1,M01,102-0,C,SF-102,A,202207,18,968,1.0
E1,M01,102-0,C,SF-102,A,202208,19,994,2.0
E1,M01,102-0,C,SF-102,A,202209,20,1020,0.0
E1,M01,102-0,C,SF-102,A,202210,21,1046,0.0
E1,M01,102-0,C,SF-102,A,202211,22,1072,1.0
E1,M01,102-0,C,SF-102,A,202212,23,1098,2.0
E1,M01,102-0,C,SF-102,A,202301,24,1124,1.0
E1,M01,102-0,C,SF-102,A,202302,25,1150,2.0
E1,M01,102-0,C,SF-102,A,202303,26,1176,2.0
E1,M01,102-0,C,SF-102,A,202304,27,1202,2.0
E1,M01,102-0,C,SF-102,A,202305,28,1228,2.0
E1,M01,102-0,C,SF-102,A,202306,29,1254,1.0
E1,M01,102-0,C,SF-102,A,202307,30,1280,3.0
E1,M01,102-0,C,SF-102,A,202308,31,1306,1.0
E1,M01,102-0,C,SF-102,A,202309,32,1332,1.0
E1,M01,102-0,C,SF-102,A,202310,33,1358,2.0
E1,M01,102-0,C,SF-102,A,202311,34,1384,1.0
E1,M01,102-0,C,SF-102,A,202312,35,1410,0.0
E1,M01,102-0,C,SF-102,A,202401,36,1436,0.0
E1,M01,102-0,C,SF-102,A,202402,37,1462,2.0
E1,M01,102-0,C,SF-102,A,202403,38,1488,4.0
E1,M01,102-0,C,SF-102,A,202404,39,1514,3.0
E1,M01,102-0,C,SF-102,A,202405,40,1540,1.0
E1,M01,102-0,C,SF-102,A,202406,41,1566,2.0
E1,M01,102-0,C,SF-102,A,202407,42,1592,1.0
E1,M01,102-0,C,SF-102,A,202408,43,1618,0.0
E1,M01,102-0,C,SF-102,A,202409,44,1644,1.0
E1,M01,102-0,C,SF-102,A,202410,45,1670,2.0
E1,M01,102-0,C,SF-102,A,202411,46,1696,1.0
E1,M01,102-0,D,SF-102,A,202101,0,375,1.0
E1,M01,102-0,D,SF-102,A,202103,2,414,1.0
E1,M01,102-0,D,SF-102,A,202104,3,434,0.0
E1,M01,102-0,D,SF-102,A,202105,4,453,0.0
E1,M01,102-0,D,SF-102,A,202106,5,472,1.0
E1,M01,102-0,D,SF-102,A,202107,6,492,0.0
E1,M01,102-0,D,SF-102,A,202108,7,512,0.0
E1,M01,102-0,D,SF-102,A,202109,8,531,1.0
E1,M01,102-0,D,SF-102,A,202110,9,550,0.0
E1,M01,102-0,D,SF-102,A,202111,10,570,0.0
E1,M01,102-0,D,SF-102,A,202112,11,590,0.0
E1,M01,102-0,D,SF-102,A,202201,12,609,1.0
E1,M01,102-0,D,SF-102,A,202202,13,628,0.0
E1,M01,102-0,D,SF-102,A,202203,14,648,0.0
E1,M01,102-0,D,SF-102,A,202204,15,668,1.0
E1,M01,102-0,D,SF-102,A,202205,16,687,0.0
E1,M01,102-0,D,SF-102,A,202206,17,706,0.0
E1,M01,102-0,D,SF-102,A,202207,18,726,1.0
E1,M01,102-0,D,SF-102,A,202208,19,746,0.0
E1,M01,102-0,D,SF-102,A,202209,20,765,0.0
E1,M01,102-0,D,SF-102,A,202210,21,784,2.0
E1,M01,102-0,D,SF-102,A,202211,22,804,1.0
E1,M01,102-0,D,SF-102,A,202212,23,824,1.0
E1,M01,102-0,D,SF-102,A,202301,24,843,2.0
E1,M01,102-0,D,SF-102,A,202302,25,862,0.0
E1,M01,102-0,D,SF-102,A,202303,26,882,1.0
E1,M01,102-0,D,SF-102,A,202304,27,902,2.0
E1,M01,102-0,D,SF-102,A,202305,28,921,0.0
E1,M01,102-0,D,SF-102,A,202306,29,940,2.0
E1,M01,102-0,D,SF-102,A,202307,30,960,0.0
E1,M01,102-0,D,SF-102,A,202308,31,980,0.0
E1,M01,102-0,D,SF-102,A,202309,32,999,2.0
E1,M01,102-0,D,SF-102,A,202310,33,1018,0.0
E1,M01,102-0,D,SF-102,A,202311,34,1038,0.0
E1,M01,102-0,D,SF-102,A,202312,35,1058,1.0
E1,M01,102-0,D,SF-102,A,202401,36,1077,3.0
E1,M01,102-0,D,SF-102,A,202402,37,1096,1.0
E1,M01,102-0,D,SF-102,A,202403,38,1116,3.0
E1,M01,102-0,D,SF-102,A,202404,39,1136,3.0
E1,M01,102-0,D,SF-102,A,202405,40,1155,2.0
E1,M01,102-0,D,SF-102,A,202406,41,1174,1.0
E1,M01,102-0,D,SF-102,A,202407,42,1194,0.0
E1,M01,102-0,D,SF-102,A,202408,43,1214,2.0
E1,M01,102-0,D,SF-102,A,202409,44,1233,1.0
E1,M01,102-0,D,SF-102,A,202410,45,1252,0.0
E1,M01,102-0,E,SF-102,A,202109,8,248,0.0
E1,M01,102-0,E,SF-102,A,202110,9,257,0.0
E1,M01,102-0,E,SF-102,A,202111,10,266,0.0
E1,M01,102-0,E,SF-102,A,202112,11,275,0.0
E1,M01,102-0,E,SF-102,A,202201,12,284,1.0
E1,M01,102-0,E,SF-102,A,202202,13,293,0.0
E1,M01,102-0,E,SF-102,A,202203,14,302,1.0
E1,M01,102-0,E,SF-102,A,202204,15,312,0.0
E1,M01,102-0,E,SF-102,A,202205,16,321,0.0
E1,M01,102-0,E,SF-102,A,202206,17,330,0.0
E1,M01,102-0,E,SF-102,A,202207,18,339,1.0
E1,M01,102-0,E,SF-102,A,202208,19,348,1.0
E1,M01,102-0,E,SF-102,A,202209,20,357,1.0
E1,M01,102-0,E,SF-102,A,202210,21,366,1.0
E1,M01,102-0,E,SF-102,A,202211,22,375,1.0
E1,M01,102-0,E,SF-102,A,202212,23,384,2.0
E1,M01,102-0,E,SF-102,A,202301,24,393,0.0
E1,M01,102-0,E,SF-102,A,202302,25,403,1.0
E1,M01,102-0,E,SF-102,A,202303,26,412,2.0
E1,M01,102-0,E,SF-102,A,202304,27,421,0.0
E1,M01,102-0,E,SF-102,A,202305,28,430,1.0
E1,M01,102-0,E,SF-102,A,202306,29,439,0.0
E1,M01,102-0,E,SF-102,A,202307,30,448,0.0
E1,M01,102-0,E,SF-102,A,202308,31,457,0.0
E1,M01,102-0,E,SF-102,A,202309,32,466,1.0
E1,M01,102-0,E,SF-102,A,202310,33,475,0.0
E1,M01,102-0,E,SF-102,A,202311,34,484,2.0
E1,M01,102-0,E,SF-102,A,202312,35,494,0.0
E1,M01,102-0,E,SF-102,A,202401,36,503,0.0
E1,M01,102-0,E,SF-102,A,202402,37,512,0.0
E1,M01,102-0,E,SF-102,A,202403,38,521,1.0
E1,M01,102-0,E,SF-102,A,202404,39,530,1.0
E1,M01,102-0,E,SF-102,A,202405,40,539,1.0
E1,M01,102-0,E,SF-102,A,202406,41,548,0.0
E1,M01,102-0,E,SF-102,A,202407,42,557,1.0
E1,M01,102-0,E,SF-102,A,202408,43,566,0.0
E1,M01,102-0,E,SF-102,A,202409,44,575,1.0
E1,M01,102-0,E,SF-102,A,202410,45,584,0.0
E1,M01,102-0,E,SF-102,A,202411,46,594,1.0
E1,M01,102-0,E,SF-102,A,202412,47,603,1.0
E1,M01,103-0,A,SF-103,A,202102,1,894,1.0
E1,M01,103-0,A,SF-103,A,202103,2,938,1.0
E1,M01,103-0,A,SF-103,A,202104,3,983,0.0
E1,M01,103-0,A,SF-103,A,202105,4,1027,2.0
E1,M01,103-0,A,SF-103,A,202106,5,1071,0.0
E1,M01,103-0,A,SF-103,A,202107,6,1115,2.0
E1,M01,103-0,A,SF-103,A,202108,7,1159,2.0
E1,M01,103-0,A,SF-103,A,202109,8,1204,1.0
E1,M01,103-0,A,SF-103,A,202110,9,1248,2.0
E1,M01,103-0,A,SF-103,A,202111,10,1292,1.0
E1,M01,103-0,A,SF-103,A,202112,11,1336,1.0
E1,M01,103-0,A,SF-103,A,202201,12,1380,1.0
E1,M01,103-0,A,SF-103,A,202202,13,1425,0.0
E1,M01,103-0,A,SF-103,A,202203,14,1469,0.0
E1,M01,103-0,A,SF-103,A,202204,15,1513,3.0
E1,M01,103-0,A,SF-103,A,202205,16,1557,2.0
E1,M01,103-0,A,SF-103,A,202206,17,1601,2.0
E1,M01,103-0,A,SF-103,A,202207,18,1646,1.0
E1,M01,103-0,A,SF-103,A,202208,19,1690,0.0
E1,M01,103-0,A,SF-103,A,202209,20,1734,0.0
E1,M01,103-0,A,SF-103,A,202210,21,1778,0.0
E1,M01,103-0,A,SF-103,A,202211,22,1822,2.0
E1,M01,103-0,A,SF-103,A,202212,23,1867,0.0
E1,M01,103-0,A,SF-103,A,202301,24,1911,2.0
E1,M01,103-0,A,SF-103,A,202302,25,1955,1.0
E1,M01,103-0,A,SF-103,A,202303,26,1999,0.0
E1,M01,103-0,A,SF-103,A,202304,27,2043,1.0
E1,M01,103-0,A,SF-103,A,202305,28,2088,0.0
E1,M01,103-0,A,SF-103,A,202306,29,2132,3.0
E1,M01,103-0,A,SF-103,A,202307,30,2176,2.0
E1,M01,103-0,A,SF-103,A,202308,31,2220,2.0
E1,M01,103-0,A,SF-103,A,202309,32,2264,1.0
E1,M01,103-0,A,SF-103,A,202310,33,2309,3.0
E1,M01,103-0,A,SF-103,A,202311,34,2353,3.0
E1,M01,103-0,A,SF-103,A,202312,35,2397,1.0
E1,M01,103-0,A,SF-103,A,202401,36,2441,1.0
E1,M01,103-0,A,SF-103,A,202402,37,2485,1.0
E1,M01,103-0,A,SF-103,A,202403,38,2530,2.0
E1,M01,103-0,A,SF-103,A,202404,39,2574,3.0
E1,M01,103-0,A,SF-103,A,202405,40,2618,2.0
E1,M01,103-0,A,SF-103,A,202406,41,2662,3.0
E1,M01,103-0,A,SF-103,A,202407,42,2706,2.0
E1,M01,103-0,A,SF-103,A,202408,43,2751,3.0
E1,M01,103-0,A,SF-103,A,202409,44,2795,2.0
E1,M01,103-0,A,SF-103,A,202410,45,2839,3.0
E1,M01,103-0,A,SF-103,A,202411,46,2883,1.0
E1,M01,103-0,A,SF-103,A,202412,47,2927,1.0
E1,M01,103-0,ALL,SF-103,A,202101,0,2500,1.0
E1,M01,103-0,ALL,SF-103,A,202102,1,2630,3.0
E1,M01,103-0,ALL,SF-103,A,202103,2,2760,1.0
E1,M01,103-0,ALL,SF-103,A,202104,3,2890,1.0
E1,M01,103-0,ALL,SF-103,A,202105,4,3020,3.0
E1,M01,103-0,ALL,SF-103,A,202106,5,3150,0.0
E1,M01,103-0,ALL,SF-103,A,202107,6,3280,2.0
E1,M01,103-0,ALL,SF-103,A,202108,7,3410,4.0
E1,M01,103-0,ALL,SF-103,A,202109,8,3540,2.0
E1,M01,103-0,ALL,SF-103,A,202110,9,3670,3.0
E1,M01,103-0,ALL,SF-103,A,202111,10,3800,4.0
E1,M01,103-0,ALL,SF-103,A,202112,11,3930,1.0
E1,M01,103-0,ALL,SF-103,A,202201,12,4060,5.0
E1,M01,103-0,ALL,SF-103,A,202202,13,4190,1.0
E1,M01,103-0,ALL,SF-103,A,202203,14,4320,3.0
E1,M01,103-0,ALL,SF-103,A,202204,15,4450,4.0
E1,M01,103-0,ALL,SF-103,A,202205,16,4580,4.0
E1,M01,103-0,ALL,SF-103,A,202206,17,4710,2.0
E1,M01,103-0,ALL,SF-103,A,202207,18,4840,1.0
E1,M01,103-0,ALL,SF-103,A,202208,19,4970,5.0
E1,M01,103-0,ALL,SF-103,A,202209,20,5100,3.0
E1,M01,103-0,ALL,SF-103,A,202210,21,5230,2.0
E1,M01,103-0,ALL,SF-103,A,202211,22,5360,5.0
E1,M01,103-0,ALL,SF-103,A,202212,23,5490,7.0
E1,M01,103-0,ALL,SF-103,A,202301,24,5620,4.0
E1,M01,103-0,ALL,SF-103,A,202302,25,5750,6.0
E1,M01,103-0,ALL,SF-103,A,202303,26,5880,4.0
E1,M01,103-0,ALL,SF-103,A,202304,27,6010,4.0
E1,M01,103-0,ALL,SF-103,A,202305,28,6140,7.0
E1,M01,103-0,ALL,SF-103,A,202306,29,6270,4.0
E1,M01,103-0,ALL,SF-103,A,202307,30,6400,4.0
