経過月,事業コード,SF-コード,ランク,開発コード,部番,販社,年月,月次使用数,累積販売台数,lambda0,期待故障数,参照値k,CUSUM,しきい値h,アラート,基準モード,月次p値,スパイクアラート,バーストp値,バーストアラート,アラート種別,総合アラート
58,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202058,0,6483.0,3.5696437495537944e-05,0.23142000428357248,0.3338684925424127,2.3371709005437094,8.0,False,stable,1.0,False,1.0,False,,False
59,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202059,3,6593.0,3.5696437495537944e-05,0.23534661240808166,0.3395333906111564,4.997637509932553,8.0,False,stable,0.009905035151805254,False,0.04997645863891045,False,,False
60,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202060,1,6703.0,3.5696437495537944e-05,0.23927322053259084,0.3451982886799001,5.652439221252653,8.0,False,stable,0.28752648012808624,False,0.01456647327275259,False,,False
61,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202061,0,6813.0,3.5696437495537944e-05,0.24319982865710002,0.3508631867486438,5.301576034504009,8.0,False,stable,1.0,False,0.4770786664013907,False,,False
62,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202062,0,6923.0,3.5696437495537944e-05,0.2471264367816092,0.3565280848173875,4.9450479496866215,8.0,False,stable,1.0,False,1.0,False,,False
63,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202063,0,7033.0,3.5696437495537944e-05,0.25105304490611835,0.36219298288613117,4.5828549668004905,8.0,False,stable,1.0,False,1.0,False,,False
64,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202064,2,7143.0,3.5696437495537944e-05,0.25497965303062753,0.36785788095487487,6.214997085845615,8.0,False,stable,0.0656389725321301,False,0.1837651345505258,False,,False
65,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202065,0,7253.0,3.5696437495537944e-05,0.2589062611551367,0.3735227790236186,5.841474306821997,8.0,False,stable,1.0,False,0.18762451422022638,False,,False
66,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202066,1,7363.0,3.5696437495537944e-05,0.2628328692796459,0.3791876770923623,6.462286629729634,8.0,False,stable,0.3095494954261548,False,0.5011275575054329,False,,False
67,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202067,0,7473.0,3.5696437495537944e-05,0.26675947740415507,0.384852575161106,6.077434054568529,8.0,False,stable,1.0,False,0.505759453568083,False,,False
68,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202068,0,7583.0,3.5696437495537944e-05,0.27068608552866424,0.3905174732298497,5.686916581338679,8.0,False,stable,1.0,False,1.0,False,,False
69,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202069,0,7693.0,3.5696437495537944e-05,0.2746126936531734,0.3961823712985934,5.290734210040085,8.0,False,stable,1.0,False,1.0,False,,False
70,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202070,1,7803.0,3.5696437495537944e-05,0.2785393017776826,0.4018472693673371,5.888886940672748,8.0,False,stable,0.32372954389040026,False,0.5193156569738182,False,,False
71,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202071,0,7913.0,3.5696437495537944e-05,0.2824659099021917,0.40751216743608076,5.481374773236667,8.0,False,stable,1.0,False,0.5237241067635199,False,,False
72,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202072,1,8023.0,3.5696437495537944e-05,0.2863925180267009,0.41317706550482447,6.0681977077318425,8.0,False,stable,0.33067412226291965,False,0.5280788132638328,False,,False
73,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202073,1,8133.0,3.5696437495537944e-05,0.2903191261512101,0.4188419635735682,6.6493557441582745,8.0,False,stable,0.3341107749866698,False,0.2183971974712012,False,,False
74,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202074,0,8243.0,3.5696437495537944e-05,0.29424573427571926,0.4245068616423119,6.224848882515962,8.0,False,stable,1.0,False,0.536630247512038,False,,False
75,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202075,0,8353.0,3.5696437495537944e-05,0.29817234240022844,0.4301717597110556,5.794677122804907,8.0,False,stable,1.0,False,1.0,False,,False
76,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202076,1,8463.0,3.5696437495537944e-05,0.3020989505247376,0.4358366577797993,6.358840465025107,8.0,False,stable,0.34428060968295476,False,0.544976315422888,False,,False
77,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202077,0,8573.0,3.5696437495537944e-05,0.3060255586492468,0.441501555848543,5.917338909176564,8.0,False,stable,1.0,False,0.5490742606681114,False,,False
78,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202078,0,8683.0,3.5696437495537944e-05,0.309952166773756,0.4471664539172867,5.470172455259277,8.0,False,stable,1.0,False,1.0,False,,False
79,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202079,0,8792.0,3.5696437495537944e-05,0.3138430784607696,0.45277985291267814,5.017392602346599,8.0,False,stable,1.0,False,1.0,False,,False
80,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202080,0,8902.0,3.5696437495537944e-05,0.31776968658527877,0.45844475098142184,4.558947851365177,8.0,False,stable,1.0,False,1.0,False,,False
81,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202081,1,9012.0,3.5696437495537944e-05,0.32169629470978794,0.46410964905016555,5.094838202315012,8.0,False,stable,0.3607455466988564,False,0.5649473883884683,False,,False
82,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202082,1,9122.0,3.5696437495537944e-05,0.3256229028342971,0.46977454711890926,5.625063655196103,8.0,False,stable,0.3639780561841799,False,0.2525037767874621,False,,False
83,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202083,2,9232.0,3.5696437495537944e-05,0.3295495109588063,0.47543944518765296,7.14962421000845,8.0,False,stable,0.09862707376148004,False,0.1001210045873637,False,,False
84,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202084,1,9342.0,3.5696437495537944e-05,0.3334761190833155,0.48110434325639667,7.668519866752054,8.0,False,stable,0.3703779848103205,False,0.1024370632505738,False,,False
85,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202085,2,9452.0,3.5696437495537944e-05,0.33740272720782466,0.4867692413251404,9.181750625426913,8.0,True,stable,0.10226085293705264,False,0.10476704966103864,False,drift,True
86,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202086,0,9562.0,3.5696437495537944e-05,0.34132933533233384,0.4924341393938841,0.0,8.0,False,stable,1.0,False,0.26743195339734677,False,,False
87,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202087,0,9672.0,3.5696437495537944e-05,0.345255943456843,0.4980990374626278,0.0,8.0,False,stable,1.0,False,1.0,False,,False
88,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202088,1,9782.0,3.5696437495537944e-05,0.3491825515813522,0.5037639355313714,0.49623606446862856,8.0,False,stable,0.3829225338704669,False,0.5910359214790267,False,,False
89,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202089,0,9892.0,3.5696437495537944e-05,0.3531091597058613,0.5094288336001151,0.0,8.0,False,stable,1.0,False,0.5945910803828347,False,,False
90,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202090,0,10002.0,3.5696437495537944e-05,0.3570357678303705,0.5150937316688589,0.0,8.0,False,stable,1.0,False,1.0,False,,False
36,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202036,0,5082.0,7.136434351940397e-05,0.362673593765611,0.5232273951870254,0.0,8.0,False,stable,1.0,False,,False,,False
37,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202037,0,5220.0,7.136434351940397e-05,0.3725218731712887,0.5374354590468856,0.0,8.0,False,stable,1.0,False,1.0,False,,False
38,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202038,3,5357.0,7.136434351940397e-05,0.38229878823344704,0.5515405659222541,2.448459434077746,8.0,False,stable,0.015294937887657418,False,0.0759066936908712,False,,False
39,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202039,0,5495.0,7.136434351940397e-05,0.39214706763912477,0.5657486297821143,1.8827108042956318,8.0,False,stable,1.0,False,0.0801910964737896,False,,False
40,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202040,0,5632.0,7.136434351940397e-05,0.40192398270128316,0.5798537366574827,1.302857067638149,8.0,False,stable,1.0,False,1.0,False,,False
41,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202041,0,5770.0,7.136434351940397e-05,0.4117722621069609,0.5940618005173429,0.7087952671208061,8.0,False,stable,1.0,False,1.0,False,,False
42,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202042,0,5908.0,7.136434351940397e-05,0.4216205415126386,0.6082698643772031,0.100525402743603,8.0,False,stable,1.0,False,1.0,False,,False
43,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202043,0,6045.0,7.136434351940397e-05,0.431397456574797,0.6223749712525716,0.0,8.0,False,stable,1.0,False,1.0,False,,False
44,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202044,1,6182.0,7.136434351940397e-05,0.44117437163695533,0.63648007812794,0.36351992187205995,8.0,False,stable,0.397906189036547,False,0.6190657679139483,False,,False
45,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202045,1,6320.0,7.136434351940397e-05,0.45102265104263306,0.6506881419878002,0.7128317798842597,8.0,False,stable,0.4044035426284498,False,0.28738771192921586,False,,False
46,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202046,0,6457.0,7.136434351940397e-05,0.4607995661047914,0.6647932488631686,0.048038531021091124,8.0,False,stable,1.0,False,0.6339909413258101,False,,False
47,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202047,0,6595.0,7.136434351940397e-05,0.4706478455104692,0.6790013127230289,0.0,8.0,False,stable,1.0,False,1.0,False,,False
48,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202048,2,6733.0,7.136434351940397e-05,0.4804961249161469,0.6932093765828891,1.306790623417111,8.0,False,stable,0.12003063375498613,False,0.3109651801180048,False,,False
49,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202049,1,6870.0,7.136434351940397e-05,0.49027303997830524,0.7073144834582575,1.5994761399588535,8.0,False,stable,0.42949905626198437,False,0.12729023456023925,False,,False
50,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202050,0,7007.0,7.136434351940397e-05,0.5000499550404636,0.7214195903336259,0.8780565496252276,8.0,False,stable,1.0,False,0.6618428408553129,False,,False
51,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202051,3,7145.0,7.136434351940397e-05,0.5098982344461414,0.7356276541934862,3.1424288954317414,8.0,False,stable,0.031091566149299126,False,0.13744454085251778,False,,False
52,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202052,0,7282.0,7.136434351940397e-05,0.5196751495082996,0.7497327610688546,2.392696134362887,8.0,False,stable,1.0,False,0.14260533612868678,False,,False
53,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202053,1,7420.0,7.136434351940397e-05,0.5295234289139774,0.7639408249287147,2.6287553094341725,8.0,False,stable,0.4533695620111106,False,0.6811158176154126,False,,False
54,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202054,0,7558.0,7.136434351940397e-05,0.5393717083196552,0.778148888788575,1.8506064206455974,8.0,False,stable,1.0,False,0.6872752708778205,False,,False
55,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202055,0,7695.0,7.136434351940397e-05,0.5491486233818135,0.7922539956639434,1.058352424981654,8.0,False,stable,1.0,False,1.0,False,,False
56,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202056,0,7832.0,7.136434351940397e-05,0.5589255384439719,0.8063591025393119,0.2519933224423422,8.0,False,stable,1.0,False,1.0,False,,False
57,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202057,1,7970.0,7.136434351940397e-05,0.5687738178496496,0.8205671663991722,0.43142615604317014,8.0,False,stable,0.47608292504749633,False,0.7048550681442922,False,,False
58,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202058,0,8107.0,7.136434351940397e-05,0.5785507329118079,0.8346722732745405,0.0,8.0,False,stable,1.0,False,0.7104635994654723,False,,False
59,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202059,1,8245.0,7.136434351940397e-05,0.5883990123174857,0.8488803371344007,0.1511196628655993,8.0,False,stable,0.4870257293423509,False,0.7159481841712138,False,,False
60,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202060,1,8383.0,7.136434351940397e-05,0.5982472917231635,0.863088400994261,0.2880312618713383,8.0,False,stable,0.4924164322877803,False,0.4006263619690323,False,,False
61,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202061,0,8520.0,7.136434351940397e-05,0.6080242067853218,0.8771935078696294,0.0,8.0,False,stable,1.0,False,0.7265767730249988,False,,False
62,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202062,1,8657.0,7.136434351940397e-05,0.6178011218474802,0.8912986147449978,0.10870138525500217,8.0,False,stable,0.5029250665448303,False,0.7316890270291815,False,,False
63,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202063,1,8795.0,7.136434351940397e-05,0.6276494012531578,0.905506678604858,0.20319470665014405,8.0,False,stable,0.5081215159405873,False,0.421678572310228,False,,False
64,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202064,0,8933.0,7.136434351940397e-05,0.6374976806588356,0.9197147424647182,0.0,8.0,False,stable,1.0,False,0.7416357619782749,False,,False
65,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202065,1,9070.0,7.136434351940397e-05,0.647274595720994,0.9338198493400868,0.06618015065991323,8.0,False,stable,0.518288968025019,False,0.7464388282694457,False,,False
66,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202066,0,9208.0,7.136434351940397e-05,0.6571228751266717,0.9480279131999468,0.0,8.0,False,stable,1.0,False,0.7511380446097962,False,,False
67,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202067,1,9345.0,7.136434351940397e-05,0.66689979018883,0.9621330200753153,0.037866979924684685,8.0,False,stable,0.528212067219957,False,0.7557359692603838,False,,False
68,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202068,1,9482.0,7.136434351940397e-05,0.6766767052509884,0.9762381269506838,0.06162885297400089,8.0,False,stable,0.5330664729413296,False,0.4555035042900713,False,,False
69,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202069,1,9620.0,7.136434351940397e-05,0.6865249846566661,0.990446190810544,0.07118266216345703,8.0,False,stable,0.537897501954968,False,0.4620689134283922,False,,False
70,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202070,1,9758.0,7.136434351940397e-05,0.6963732640623439,1.0046542546704043,0.06652840749305278,8.0,False,stable,0.5426703176655708,False,0.4685907068054898,False,,False
71,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202071,1,9895.0,7.136434351940397e-05,0.7061501791245023,1.0187593615457726,0.04776904594728015,8.0,False,stable,0.5473517554026784,False,0.47502148468940275,False,,False
72,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202072,0,10033.0,7.136434351940397e-05,0.71599845853018,1.0329674254056327,0.0,8.0,False,stable,1.0,False,0.7772909277983602,False,,False
73,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202073,0,10170.0,7.136434351940397e-05,0.7257753735923383,1.0470725322810013,0.0,8.0,False,stable,1.0,False,1.0,False,,False
74,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202074,1,10307.0,7.136434351940397e-05,0.7355522886544966,1.0611776391563696,0.0,8.0,False,stable,0.5610969835645202,False,0.785271626421263,False,,False
75,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202075,1,10445.0,7.136434351940397e-05,0.7454005680601744,1.07538570301623,0.0,8.0,False,stable,0.5655916664325699,False,0.5000486397237638,False,,False
76,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202076,1,10583.0,7.136434351940397e-05,0.7552488474658522,1.0895937668760902,0.0,8.0,False,stable,0.5700327406110062,False,0.5061650040973111,False,,False
77,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202077,3,10720.0,7.136434351940397e-05,0.7650257625280105,1.1036988737514586,1.8963011262485414,8.0,False,stable,0.07812352137835146,False,0.13571042120138732,False,,False
78,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202078,2,10858.0,7.136434351940397e-05,0.7748740419336883,1.1179069376113187,2.7783941886372228,8.0,False,stable,0.2395656183640853,False,0.062288956984822695,False,,False
79,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202079,0,10995.0,7.136434351940397e-05,0.7846509569958466,1.1320120444866872,1.6463821441505355,8.0,False,stable,1.0,False,0.5240452848374783,False,,False
80,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202080,1,11132.0,7.136434351940397e-05,0.7944278720580049,1.1461171513620556,1.50026499278848,8.0,False,stable,0.5871838694977519,False,0.8073231730068674,False,,False
81,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202081,0,11270.0,7.136434351940397e-05,0.8042761514636827,1.160325215221916,0.339939777566564,8.0,False,stable,1.0,False,0.8107359489534322,False,,False
82,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202082,1,11408.0,7.136434351940397e-05,0.8141244308693605,1.1745332790817762,0.16540649848478783,8.0,False,stable,0.5955041283009538,False,0.8140904375089756,False,,False
83,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202083,1,11545.0,7.136434351940397e-05,0.8239013459315188,1.1886383859571445,0.0,8.0,False,stable,0.5995613687405363,False,0.5469560298875672,False,,False
84,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202084,1,11683.0,7.136434351940397e-05,0.8337496253371965,1.2028464498170048,0.0,8.0,False,stable,0.60360030650448,False,0.5525196242182195,False,,False
85,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202085,0,11820.0,7.136434351940397e-05,0.8435265403993549,1.2169515566923732,0.0,8.0,False,stable,1.0,False,0.8237114951693031,False,,False
86,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202086,4,11958.0,7.136434351940397e-05,0.8533748198050326,1.2311596205522333,2.7688403794477665,8.0,False,stable,0.03084927973762108,False,0.17211025350591164,False,,False
87,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202087,0,12095.0,7.136434351940397e-05,0.863151734867191,1.2452647274276019,1.5235756520201647,8.0,False,stable,1.0,False,0.1762832092525902,False,,False
88,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202088,0,12233.0,7.136434351940397e-05,0.8730000142728687,1.259472791287462,0.2641028607327027,8.0,False,stable,1.0,False,1.0,False,,False
89,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202089,0,12370.0,7.136434351940397e-05,0.882776929335027,1.2735778981628305,0.0,8.0,False,stable,1.0,False,1.0,False,,False
90,BIZ1,SF100,L,L_OLD2,100-0001-001,S01,202090,1,12508.0,7.136434351940397e-05,0.8926252087407048,1.2877859620226908,0.0,8.0,False,stable,0.6267781081889586,False,0.8384862260697162,False,,False
36,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202036,0,3388.0,0.0001284576517941252,0.43521452427849616,0.6278818358994358,0.0,8.0,False,stable,1.0,False,,False,,False
37,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202037,0,3480.0,0.0001284576517941252,0.44703262824355566,0.6449317558825374,0.0,8.0,False,stable,1.0,False,1.0,False,,False
38,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202038,0,3572.0,0.0001284576517941252,0.45885073220861516,0.6619816758656388,0.0,8.0,False,stable,1.0,False,1.0,False,,False
39,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202039,1,3663.0,0.0001284576517941252,0.4705403785218806,0.6788462706315328,0.3211537293684672,8.0,False,stable,0.4105121058680453,False,0.6350837271366835,False,,False
40,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202040,2,3755.0,0.0001284576517941252,0.4823584824869401,0.6958961906146344,1.6252575387538328,8.0,False,stable,0.11484068642134046,False,0.11433049602807152,False,,False
41,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202041,0,3846.0,0.0001284576517941252,0.4940481288002055,0.7127607853805283,0.9124967533733045,8.0,False,stable,1.0,False,0.31097092174727575,False,,False
42,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202042,1,3938.0,0.0001284576517941252,0.505866232765265,0.7298107053636299,1.1826860480096748,8.0,False,stable,0.4325562117720331,False,0.6600542115542067,False,,False
43,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202043,0,4030.0,0.0001284576517941252,0.5176843367303245,0.7468606253467315,0.43582542266294333,8.0,False,stable,1.0,False,0.6679819023437662,False,,False
44,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202044,0,4122.0,0.0001284576517941252,0.529502440695384,0.7639105453298329,0.0,8.0,False,stable,1.0,False,1.0,False,,False
45,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202045,1,4213.0,0.0001284576517941252,0.5411920870086494,0.7807751400957269,0.2192248599042731,8.0,False,stable,0.4536632261849982,False,0.6831715098895778,False,,False
46,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202046,1,4305.0,0.0001284576517941252,0.553010190973709,0.7978250600788286,0.4213997998254446,8.0,False,stable,0.4605231050189777,False,0.3562329349695176,False,,False
47,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202047,0,4396.0,0.0001284576517941252,0.5646998372869744,0.8146896548447226,0.0,8.0,False,stable,1.0,False,0.697533894140186,False,,False
48,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202048,1,4488.0,0.0001284576517941252,0.5765179412520338,0.831739574827824,0.168260425172176,8.0,False,stable,0.47387772667212114,False,0.7044351325383993,False,,False
49,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202049,2,4580.0,0.0001284576517941252,0.5883360452170934,0.8487894948109256,1.3194709303612502,8.0,False,stable,0.15567825812605385,False,0.16877221652337066,False,,False
50,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202050,0,4672.0,0.0001284576517941252,0.6001541491821529,0.8658394147940272,0.45363151556722303,8.0,False,stable,1.0,False,0.3911492142286487,False,,False
51,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202051,0,4763.0,0.0001284576517941252,0.6118437954954182,0.882704009559921,0.0,8.0,False,stable,1.0,False,1.0,False,,False
52,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202052,0,4855.0,0.0001284576517941252,0.6236618994604778,0.8997539295430226,0.0,8.0,False,stable,1.0,False,1.0,False,,False
53,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202053,0,4947.0,0.0001284576517941252,0.6354800034255373,0.9168038495261243,0.0,8.0,False,stable,1.0,False,1.0,False,,False
54,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202054,0,5038.0,0.0001284576517941252,0.6471696497388028,0.9336684442920182,0.0,8.0,False,stable,1.0,False,1.0,False,,False
55,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202055,0,5130.0,0.0001284576517941252,0.6589877537038622,0.9507183642751197,0.0,8.0,False,stable,1.0,False,1.0,False,,False
56,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202056,0,5222.0,0.0001284576517941252,0.6708058576689218,0.9677682842582213,0.0,8.0,False,stable,1.0,False,1.0,False,,False
57,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202057,0,5313.0,0.0001284576517941252,0.6824955039821872,0.9846328790241152,0.0,8.0,False,stable,1.0,False,1.0,False,,False
58,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202058,1,5405.0,0.0001284576517941252,0.6943136079472466,1.0016827990072168,0.0,8.0,False,stable,0.5353602342877992,False,0.7645064945465971,False,,False
59,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202059,0,5497.0,0.0001284576517941252,0.7061317119123062,1.0187327189903184,0.0,8.0,False,stable,1.0,False,0.7697212972882217,False,,False
60,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202060,0,5588.0,0.0001284576517941252,0.7178213582255716,1.0355973137562122,0.0,8.0,False,stable,1.0,False,1.0,False,,False
61,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202061,1,5680.0,0.0001284576517941252,0.729639462190631,1.0526472337393138,0.0,8.0,False,stable,0.5521669215648703,False,0.7797067639831168,False,,False
62,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202062,0,5772.0,0.0001284576517941252,0.7414575661556906,1.0696971537224154,0.0,8.0,False,stable,1.0,False,0.7845392755288554,False,,False
63,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202063,0,5863.0,0.0001284576517941252,0.753147212468956,1.0865617484883092,0.0,8.0,False,stable,1.0,False,1.0,False,,False
64,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202064,0,5955.0,0.0001284576517941252,0.7649653164340156,1.103611668471411,0.0,8.0,False,stable,1.0,False,1.0,False,,False
65,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202065,0,6047.0,0.0001284576517941252,0.776783420399075,1.1206615884545124,0.0,8.0,False,stable,1.0,False,1.0,False,,False
66,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202066,0,6138.0,0.0001284576517941252,0.7884730667123404,1.1375261832204064,0.0,8.0,False,stable,1.0,False,1.0,False,,False
67,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202067,2,6230.0,0.0001284576517941252,0.8002911706774,1.154576103203508,0.845423896796492,8.0,False,stable,0.24082491695959504,False,0.523824881385421,False,,False
68,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202068,1,6322.0,0.0001284576517941252,0.8121092746424594,1.1716260231866094,0.6737978736098826,8.0,False,stable,0.5887674233255016,False,0.29343803314700057,False,,False
69,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202069,0,6413.0,0.0001284576517941252,0.8237989209557248,1.1884906179525034,0.0,8.0,False,stable,1.0,False,0.8150587178189362,False,,False
70,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202070,1,6505.0,0.0001284576517941252,0.8356170249207844,1.205540537935605,0.0,8.0,False,stable,0.5985655004658343,False,0.8189955840318913,False,,False
71,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202071,2,6597.0,0.0001284576517941252,0.8474351288858438,1.2225904579187066,0.7774095420812934,8.0,False,stable,0.25980089081613933,False,0.31320674773437357,False,,False
72,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202072,0,6688.0,0.0001284576517941252,0.8591247751991092,1.2394550526846004,0.0,8.0,False,stable,1.0,False,0.5578276008193829,False,,False
73,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202073,1,6780.0,0.0001284576517941252,0.8709428791641688,1.256504972667702,0.0,8.0,False,stable,0.612791942543669,False,0.8302633258803009,False,,False
74,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202074,0,6872.0,0.0001284576517941252,0.8827609831292283,1.2735548926508036,0.0,8.0,False,stable,1.0,False,0.833852319374961,False,,False
75,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202075,0,6964.0,0.0001284576517941252,0.8945790870942878,1.2906048126339051,0.0,8.0,False,stable,1.0,False,1.0,False,,False
76,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202076,0,7055.0,0.0001284576517941252,0.9062687334075532,1.307469407399799,0.0,8.0,False,stable,1.0,False,1.0,False,,False
77,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202077,0,7147.0,0.0001284576517941252,0.9180868373726128,1.3245193273829008,0.0,8.0,False,stable,1.0,False,1.0,False,,False
78,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202078,1,7238.0,0.0001284576517941252,0.9297764836858782,1.3413839221487946,0.0,8.0,False,stable,0.6352257573773538,False,0.8473141688421094,False,,False
